cls_type_id,code,parent_code,name,color
7,01.043.0213.0930,01.043.0213,ЧАЙ ЛИСТОВОЙ ЧЕРНЫЙ,CCCCCC
7,01.043.0213.0932,01.043.0213,ЧАЙ ПАКЕТИРОВАННЫЙ ЗЕЛЕНЫЙ,CCCCCC
7,01.043.0213.0933,01.043.0213,ЧАЙ ПАКЕТИРОВАННЫЙ ЧЕРНЫЙ,CCCCCC
7,01.043.0213.0934,01.043.0213,ЧАЙ РАСТВОРИМЫЙ,CCCCCC
7,01.044.0225.0965,01.044.0225,ЯЙЦО КУРИНОЕ ВАЛОВОЕ,CCCCCC
7,01.044.0225.0966,01.044.0225,ЯЙЦО КУРИНОЕ УПАКОВАННОЕ,CCCCCC
7,01.044.0225.0967,01.044.0225,ЯЙЦО ПРОЧЕЕ,CCCCCC
7,02.004.0119.0021,02.004.0119,АРОМАТИЗАТОРЫ ВОЗДУХА БЛОК,CCCCCC
7,02.004.0119.0548,02.004.0119,ОСВЕЖИТЕЛИ ВОЗДУХА АВТОМАТИЧЕСКИЕ,CCCCCC
7,02.004.0119.0549,02.004.0119,ОСВЕЖИТЕЛИ ВОЗДУХА СПРЕЙ,CCCCCC
7,02.004.0180.0226,02.004.0180,ЖИДКИЕ МОЮЩИЕ СРЕДСТВА,CCCCCC
7,02.004.0180.0794,02.004.0180,СРЕДСТВА ДЛЯ МЫТЬЯ ПОСУДЫ ДРУГИЕ,CCCCCC
7,02.004.0180.0793,02.004.0180,СРЕДСТВА ДЛЯ ПОСУДОМОЕЧНЫХ МАШИН,CCCCCC
7,02.004.0181.0016,02.004.0181,АНТИКИПИНЫ,CCCCCC
7,02.004.0181.0797,02.004.0181,СРЕДСТВА ДЛЯ СТИРКИ ДЕТСКИЕ,CCCCCC
7,02.004.0181.0798,02.004.0181,СРЕДСТВА ДЛЯ СТИРКИ ДРУГИЕ,CCCCCC
7,02.004.0181.0799,02.004.0181,СРЕДСТВА ДЛЯ СТИРКИ ЖИДКИЕ,CCCCCC
7,02.004.0181.0800,02.004.0181,СРЕДСТВА ДЛЯ СТИРКИ СПЕЦИАЛЬНЫЕ,CCCCCC
7,02.004.0181.0801,02.004.0181,СРЕДСТВА ДЛЯ СТИРКИ СУХИЕ,CCCCCC
7,02.004.0185.0013,02.004.0185,АКССЕСУАРЫ ДЛЯ ОБУВИ,CCCCCC
7,02.004.0185.0147,02.004.0185,"ГУБКИ,ЩЕТКИ ДЛЯ УХОДА ЗА ОБУВЬЮ",CCCCCC
7,02.004.0185.0374,02.004.0185,КРАСКА ДЛЯ УХОДА ЗА ОБУВЬЮ,CCCCCC
7,02.004.0185.0784,02.004.0185,СПЕЦСРЕДСТВА  ДЛЯ УХОДА ЗА ОБУВЬЮ,CCCCCC
7,02.004.0190.0017,02.004.0190,АНТИСТАТИКИ,CCCCCC
7,02.004.0190.0022,02.004.0190,АРОМАТИЗАТОРЫ ДЛЯ ОДЕЖДЫ,CCCCCC
7,02.004.0190.0333,02.004.0190,КОНДИЦИОНЕРЫ И ОПОЛАСКИВАТЕЛИ,CCCCCC
7,02.004.0190.0551,02.004.0190,ОТБЕЛИВАТЕЛИ И ПЯТНОВЫВОДИТЕЛИ,CCCCCC
7,02.004.0190.0805,02.004.0190,СРЕДСТВА ПО УХОДУ ЗА ДЕТСКОЙ ОДЕЖДОЙ,CCCCCC
7,02.004.0190.0809,02.004.0190,СРЕДСТВА ПО УХОДУ ЗА ОДЕЖДОЙ ДРУГИЕ,CCCCCC
7,02.004.0190.0917,02.004.0190,ХОЗЯЙСТВЕННОЕ МЫЛО,CCCCCC
7,02.004.0215.0049,02.004.0215,БЛОЧНЫЕ СРЕДСТВА ДЛЯ УНИТАЗА И В БАЧОК,CCCCCC
7,02.004.0215.0480,02.004.0215,МОЮЩИЕ СРЕДСТВА ДЛЯ ОКОН,CCCCCC
7,02.004.0215.0481,02.004.0215,МОЮЩИЕ СРЕДСТВА ДЛЯ ПОЛОВ,CCCCCC
7,02.004.0215.0792,02.004.0215,СРЕДСТВА ДЛЯ ОЧИСТКИ КУХОННЫХ ПОВЕРХНОСТЕЙ,CCCCCC
7,02.004.0215.0794,02.004.0215,СРЕДСТВА ДЛЯ ПРОЧИСТКИ ТРУБ,CCCCCC
7,02.004.0215.0795,02.004.0215,СРЕДСТВА ДЛЯ САНТЕХНИКИ ЖИДКИЕ,CCCCCC
7,02.004.0215.0796,02.004.0215,СРЕДСТВА ДЛЯ САНТЕХНИКИ СУХИЕ,CCCCCC
7,02.004.0215.0807,02.004.0215,СРЕДСТВА ПО УХОДУ ЗА МЕБЕЛЬЮ И КОВРАМИ,CCCCCC
7,02.004.0215.0812,02.004.0215,"СРЕДСТВА ПО УХОДУ ЗА ЭЛЕКТРОПЛИТАМИ, ДУХОВКАМИ, СВЧ, ХОЛОДИЛЬНИКАМИ",CCCCCC
7,02.004.0215.0938,02.004.0215,ЧИСТЯЩИЕ СРЕДСТВА ДРУГИЕ,CCCCCC
7,02.008.0037.0055,02.008.0037,ВАТНЫЕ ПАЛОЧКИ/ДИСКИ ДЕТСКИЕ,CCCCCC
7,02.008.0037.0615,02.008.0037,ПОДГУЗНИКИ,CCCCCC
7,02.008.0037.0711,02.008.0037,САЛФЕТКИ,CCCCCC
7,02.008.0084.0180,02.008.0084,ДРУГАЯ ДЕТСКАЯ ГИГИЕНА,CCCCCC
7,02.008.0084.0377,02.008.0084,"КРЕМА, МАСЛА ДЕТСКИЕ",CCCCCC
7,02.008.0122.0365,02.008.0122,КОСМЕТИКА ДЕТСКАЯ,CCCCCC
7,02.008.0178.0490,02.008.0178,МЫЛО ДЕТСКОЕ,CCCCCC
7,02.008.0178.0790,02.008.0178,СРЕДСТВА ДЛЯ КУПАНИЯ ДЕТСКИЕ,CCCCCC
7,02.008.0178.0941,02.008.0178,ШАМПУНИ ДЕТСКИЕ,CCCCCC
7,02.008.0187.0202,02.008.0187,ДРУГИЕ СРЕДСТВА ПО УХОДУ ЗА ПОЛОСТЬЮ РТА ДЕТСКИЕ,CCCCCC
7,02.008.0187.0242,02.008.0187,ЗУБНЫЕ ПАСТЫ ДЕТСКИЕ,CCCCCC
7,02.008.0187.0243,02.008.0187,ЗУБНЫЕ ЩЕТКИ ДЕТСКИЕ,CCCCCC
7,02.028.0012.0101,02.028.0012,ВИТАМИННЫЕ КОМПЛЕКСЫ,CCCCCC
7,02.028.0177.0170,02.028.0177.0787,ДИАГНОСТИКА,CCCCCC
7,02.028.0177.0366,02.028.0177.0787,КОСМЕТИКА ЛЕЧЕБНАЯ,CCCCCC
7,02.028.0177.0575,02.028.0177.0787,ПЕРВАЯ ПОМОЩЬ,CCCCCC
7,02.028.0177.0787,02.028.0177.0787,СРЕДСТВА ГИГИЕНЫ И КОСМЕТИКИ,CCCCCC
7,02.029.0032.0148,02.029.0032,ДЕЗОДОРАНТЫ ЖЕНСКИЕ,CCCCCC
7,02.029.0032.0149,02.029.0032,ДЕЗОДОРАНТЫ МУЖСКИЕ,CCCCCC
7,02.029.0033.0047,02.029.0033,БЛЕСК ДЛЯ ГУБ,CCCCCC
7,02.029.0033.0179,02.029.0033,ДРУГАЯ ДЕКОРАТИВНАЯ КОСМЕТИКА,CCCCCC
7,02.029.0033.0288,02.029.0033,КАРАНДАШИ ДЛЯ БРОВЕЙ,CCCCCC
7,02.029.0033.0289,02.029.0033,КАРАНДАШИ ДЛЯ ВЕК,CCCCCC
7,02.029.0033.0290,02.029.0033,КАРАНДАШИ ДЛЯ ГУБ,CCCCCC
7,02.029.0033.0509,02.029.0033,НАБОРЫ ДЕКОРАТИВНОЙ КОСМЕТИКИ УНИВЕРСАЛЬНЫЕ,CCCCCC
7,02.029.0033.0623,02.029.0033,ПОМАДА ДЛЯ ГУБ,CCCCCC
7,02.029.0033.0680,02.029.0033,РУМЯНА,CCCCCC
7,02.029.0033.0813,02.029.0033,СРЕДСТВА ТОНИРУЮЩИЕ,CCCCCC
7,02.029.0033.0886,02.029.0033,ТУШЬ ДЛЯ РЕСНИЦ,CCCCCC
7,02.029.0107.0491,02.029.0107,МЫЛО ТУАЛЕТНОЕ  ЖИДКОЕ,CCCCCC
7,02.029.0107.0492,02.029.0107,МЫЛО ТУАЛЕТНОЕ КУСКОВОЕ,CCCCCC
7,02.029.0107.0493,02.029.0107,МЫЛО ХОЗЯЙСТВЕННОЕ,CCCCCC
7,02.029.0107.0789,02.029.0107,СРЕДСТВА ДЛЯ ИНТИМНОЙ ГИГИЕНЫ,CCCCCC
7,02.029.0121.0564,02.029.0121,ПАРФЮМЕРИЯ ЖЕНСКАЯ,CCCCCC
7,02.029.0121.0565,02.029.0121,ПАРФЮМЕРИЯ МУЖСКАЯ,CCCCCC
7,02.029.0163.0515,02.029.0163,НАБОРЫ ПАРФЮМЕРНЫЕ ДЕТСКИЕ,CCCCCC
7,02.029.0163.0516,02.029.0163,НАБОРЫ ПАРФЮМЕРНЫЕ ЖЕНСКИЕ,CCCCCC
7,02.029.0163.0517,02.029.0163,НАБОРЫ ПАРФЮМЕРНЫЕ МУЖСКИЕ,CCCCCC
7,02.029.0179.0124,02.029.0179,ГЕЛИ ДЛЯ ДУША,CCCCCC
7,02.029.0179.0574,02.029.0179,"ПЕНЫ, СОЛИ ДЛЯ ВАНН",CCCCCC
7,02.029.0182.0223,02.029.0182,ЖЕНСКИЕ СРЕДСТВА ДО И ПОСЛЕ БРИТЬЯ,CCCCCC
7,02.029.0182.0482,02.029.0182,МУЖСКИЕ СРЕДСТВА ДО И ПОСЛЕ БРИТЬЯ,CCCCCC
7,02.029.0183.0791,02.029.0183,СРЕДСТВА ДЛЯ ОКРАСКИ ВОЛОС,CCCCCC
7,02.029.0183.0803,02.029.0183,СРЕДСТВА ДЛЯ УКЛАДКИ ВОЛОС,CCCCCC
7,02.029.0183.0940,02.029.0183,"ШАМПУНИ, БАЛЬЗАМЫ, СПЕЦИАЛЬНЫЙ УХОД",CCCCCC
7,02.029.0184.0033,02.029.0184,БАЛЬЗАМЫ ДЛЯ ГУБ,CCCCCC
7,02.029.0184.0555,02.029.0184,ОЧИЩЕНИЕ ЗРЕЛОЙ КОЖИ,CCCCCC
7,02.029.0184.0556,02.029.0184,ОЧИЩЕНИЕ МОЛОДОЙ/ПРОБЛЕМНОЙ КОЖИ,CCCCCC
7,02.029.0184.0557,02.029.0184,ОЧИЩЕНИЕ УНИВЕРСАЛЬНЫЕ СРЕДСТВА,CCCCCC
7,02.029.0184.0887,02.029.0184,УВЛАЖНЕНИЕ ЗРЕЛОЙ КОЖИ,CCCCCC
7,02.029.0184.0888,02.029.0184,УВЛАЖНЕНИЕ МОЛОДОЙ/ПРОБЛЕМНОЙ КОЖИ,CCCCCC
7,02.029.0184.0889,02.029.0184,УВЛАЖНЕНИЕ УНИВЕРСАЛЬНЫЕ СРЕДСТВА,CCCCCC
7,02.029.0186.0540,02.029.0186,ОПОЛАСКИВАТЕЛИ ДЛЯ ПОЛОСТИ РТА,CCCCCC
7,02.029.0186.0566,02.029.0186,ПАСТЫ ЗУБНЫЕ,CCCCCC
7,02.029.0186.0952,02.029.0186,ЩЕТКИ ЗУБНЫЕ,CCCCCC
7,02.029.0188.0808,02.029.0188,СРЕДСТВА ПО УХОДУ ЗА НОГАМИ,CCCCCC
7,02.029.0188.0810,02.029.0188,СРЕДСТВА ПО УХОДУ ЗА РУКАМИ,CCCCCC
7,02.029.0189.0775,02.029.0189,СОЛНЦЕЗАЩИТНЫЕ СРЕДСТВА,CCCCCC
7,02.029.0189.0788,02.029.0189,СРЕДСТВА ДЛЯ ДЕПИЛЯЦИИ,CCCCCC
7,02.029.0189.0802,02.029.0189,СРЕДСТВА ДЛЯ ТЕЛА,CCCCCC
7,02.029.0191.0814,02.029.0191,СТАНКИ И ЛЕЗВИЯ ЖЕНСКИЕ,CCCCCC
7,02.029.0191.0815,02.029.0191,СТАНКИ И ЛЕЗВИЯ МУЖСКИЕ,CCCCCC
7,02.032.0043.0652,02.032.0043,ПРОКЛАДКИ ГИГИЕНИЧЕСКИЕ,CCCCCC
7,02.032.0043.0653,02.032.0043,ПРОКЛАДКИ ЕЖЕДНЕВНЫЕ,CCCCCC
7,02.032.0043.0852,02.032.0043,ТАМПОНЫ,CCCCCC
7,02.032.0160.0621,02.032.0160,ПОЛОТЕНЦА БУМАЖНЫЕ,CCCCCC
7,02.032.0160.0712,02.032.0160,САЛФЕТКИ БУМАЖНЫЕ,CCCCCC
7,02.032.0160.0713,02.032.0160,САЛФЕТКИ БУМАЖНЫЕ ДЕКОРАТИВНЫЕ,CCCCCC
7,02.032.0160.0743,02.032.0160,СКАТЕРТИ БУМАЖНЫЕ,CCCCCC
7,02.032.0205.0189,02.032.0205,ДРУГАЯ ТУАЛЕТНАЯ БУМАГА,CCCCCC
7,02.032.0205.0882,02.032.0205,ТУАЛЕТНАЯ БУМАГА ДВУХСЛОЙНАЯ,CCCCCC
7,02.032.0205.0883,02.032.0205,ТУАЛЕТНАЯ БУМАГА ОДНОСЛОЙНАЯ,CCCCCC
7,02.032.0205.0884,02.032.0205,ТУАЛЕТНАЯ БУМАГА ТРЕХСЛОЙНАЯ,CCCCCC
7,02.032.0207.0256,02.032.0207,ИЗДЕЛИЯ ИЗ ВАТЫ,CCCCCC
7,02.032.0207.0614,02.032.0207,ПЛАТКИ БУМАЖНЫЕ,CCCCCC
7,02.032.0207.0616,02.032.0207,ПОДГУЗНИКИ ДЛЯ ВЗРОСЛЫХ,CCCCCC
7,02.032.0207.0714,02.032.0207,САЛФЕТКИ ГИГИЕНИЧЕСКИЕ ВЛАЖНЫЕ,CCCCCC
7,04.001.0001.0004,04.001.0001,АВТОАКСЕССУАРЫ ДРУГИЕ,CCCCCC
7,04.001.0001.0154,04.001.0001,ДЕРЖАТЕЛИ,CCCCCC
7,04.001.0001.0234,04.001.0001,ЗАРЯДНЫЕ УСТРОЙСТВА,CCCCCC
7,04.001.0001.0311,04.001.0001,КОВРИКИ АВТОМОБИЛЬНЫЕ,CCCCCC
7,04.001.0001.0541,04.001.0001,ОРГАНАЙЗЕРЫ,CCCCCC
7,04.001.0001.0669,04.001.0001,РАЗВЕТВИТЕЛИ,CCCCCC
7,04.001.0001.0949,04.001.0001,ШТОРКИ СОЛНЦЕЗАЩИТНЫЕ,CCCCCC
7,04.001.0002.0020,04.001.0002,АРОМАТИЗАТОРЫ БУМАЖНЫЕ,CCCCCC
7,04.001.0002.0023,04.001.0002,АРОМАТИЗАТОРЫ ДРУГИЕ,CCCCCC
7,04.001.0002.0024,04.001.0002,АРОМАТИЗАТОРЫ НА ДЕФЛЕКТОР,CCCCCC
7,04.001.0002.0025,04.001.0002,АРОМАТИЗАТОРЫ НА ПАНЕЛЬ,CCCCCC
7,04.001.0002.0026,04.001.0002,АРОМАТИЗАТОРЫ ПОД СИДЕНИЕ,CCCCCC
7,04.001.0003.0006,04.001.0003,АВТОПРИБОРЫ ДРУГИЕ,CCCCCC
7,04.001.0003.0665,04.001.0003,"ВИДЕОРЕГИСТРАТОРЫ, РАДАР-ДЕТЕКТОРЫ, НАВИГАТОРЫ",CCCCCC
7,04.001.0003.0235,04.001.0003,ЗАРЯДНЫЕ УСТРОЙСТВА ДЛЯ АКБ,CCCCCC
7,04.001.0003.0330,04.001.0003,КОМПРЕССОРА,CCCCCC
7,04.001.0003.0525,04.001.0003,НАСОСЫ,CCCCCC
7,04.001.0003.0618,04.001.0003,ПОДОГРЕВ СИДЕНИЙ,CCCCCC
7,04.001.0003.0664,04.001.0003,ПЫЛЕСОСЫ ДЛЯ АВТО,CCCCCC
7,04.001.0004.0005,04.001.0004,АВТОИНСТРУМЕНТЫ,CCCCCC
7,04.001.0004.0007,04.001.0004,АВТОПРИНАДЛЕЖНОСТИ ДРУГИЕ,CCCCCC
7,04.001.0004.0146,04.001.0004,"ГУБКИ, САЛФЕТКИ",CCCCCC
7,04.001.0004.0172,04.001.0004,ДОМКРАТЫ,CCCCCC
7,04.001.0004.0412,04.001.0004,ЛАМПОЧКИ АВТОМОБИЛЬНЫЕ,CCCCCC
7,04.001.0004.0510,04.001.0004,НАБОРЫ ДЛЯ АВТОМОБИЛИСТОВ,CCCCCC
7,04.001.0004.0647,04.001.0004,ПРОВОДА ПРИКУРИВАНИЯ,CCCCCC
7,04.001.0004.0881,04.001.0004,ТРОС БУКСИРОВОЧНЫЙ,CCCCCC
7,04.001.0004.0896,04.001.0004,УТЕПЛИТЕЛИ ДВИГАТЕЛЯ,CCCCCC
7,04.001.0004.0954,04.001.0004,ЩЕТКИ СТЕКЛООЧИСТИТЕЛЯ,CCCCCC
7,04.001.0004.0953,04.001.0004,"ЩЕТКИ, СКРЕБКИ",CCCCCC
7,04.001.0005.0804,04.001.0005,СРЕДСТВА ПО УХОДУ ЗА АВТОМОБИЛЕМ ДРУГИЕ,CCCCCC
7,04.001.0005.0806,04.001.0005,СРЕДСТВА ПО УХОДУ ЗА ИНТЕРЬЕРОМ АВТОМОБИЛЯ,CCCCCC
7,04.001.0005.0811,04.001.0005,СРЕДСТВА ПО УХОДУ ЗА ЭКСТЕРЬЕРОМ АВТОМОБИЛЯ,CCCCCC
7,04.001.0216.0943,04.001.0216,ШИНЫ ЗИМНИЕ,CCCCCC
7,04.001.0219.0018,04.001.0219,"АНТИФРИЗЫ, ТОСОЛЫ",CCCCCC
7,04.001.0219.0203,04.001.0219,ДРУГИЕ ЭКСПЛУАТАЦИОННЫЕ ЖИДКОСТИ,CCCCCC
7,04.001.0219.0227,04.001.0219,ЖИДКОСТЬ БАЧКА ОМЫВАТЕЛЯ,CCCCCC
7,04.001.0219.0443,04.001.0219,МАСЛА МОТОРНЫЕ И ТРАНСМИССИОННЫЕ,CCCCCC
7,04.001.0219.0646,04.001.0219,"ПРИСАДКИ, ПРОМЫВКИ, ГЕРМЕТИКИ",CCCCCC
7,04.003.0011.0029,04.003.0011,АУДИО И ВИДЕО ТОВАРЫ АКСЕССУАРЫ,CCCCCC
7,04.003.0011.0028,04.003.0011,АУДИО-ВИДЕО ТОВАРЫ ДРУГИЕ,CCCCCC
7,04.003.0011.0030,04.003.0011,АУДИОТЕХНИКА ДЛЯ ДОМА,CCCCCC
7,04.003.0014.0060,04.003.0014,ВЕНТИЛЯТОРЫ,CCCCCC
7,04.003.0014.0177,04.003.0014,ДРУГАЯ БЫТОВАЯ ТЕХНИКА ДЛЯ ДОМА,CCCCCC
7,04.003.0014.0530,04.003.0014,ОБОГРЕВАТЕЛИ,CCCCCC
7,04.003.0014.0554,04.003.0014,ОЧИСТИТЕЛИ И УВЛАЖНИТЕЛИ ВОЗДУХА,CCCCCC
7,04.003.0014.0663,04.003.0014,ПЫЛЕСОСЫ,CCCCCC
7,04.003.0014.0897,04.003.0014,УТЮГИ,CCCCCC
7,04.003.0015.0188,04.003.0015,ДРУГАЯ ТЕХНИКА ДЛЯ КРАСОТЫ И УХОДА,CCCCCC
7,04.003.0015.0435,04.003.0015,МАНИКЮРНЫЕ НАБОРЫ,CCCCCC
7,04.003.0015.0454,04.003.0015,МАШИНКИ ДЛЯ СТРИЖКИ,CCCCCC
7,04.003.0015.0524,04.003.0015,НАПОЛЬНЫЕ ВЕСЫ,CCCCCC
7,04.003.0015.0899,04.003.0015,"ФЕНЫ, МУЛЬТИСТАЙЛЕРЫ, ЩИПЦЫ",CCCCCC
7,04.003.0015.0957,04.003.0015,ЭЛЕКТРОБРИТВЫ МУЖСКИЕ,CCCCCC
7,04.003.0015.0961,04.003.0015,ЭПИЛЯТОРЫ И ЭЛЕКТРОБРИТВЫ ЖЕНСКИЕ,CCCCCC
7,04.003.0016.0031,04.003.0016,АЭРОГРИЛИ,CCCCCC
7,04.003.0016.0046,04.003.0016,БЛЕНДЕРЫ,CCCCCC
7,04.003.0016.0178,04.003.0016,ДРУГАЯ БЫТОВАЯ ТЕХНИКА ДЛЯ КУХНИ,CCCCCC
7,04.003.0016.0275,04.003.0016,ЙОГУРТНИЦЫ,CCCCCC
7,04.003.0016.0371,04.003.0016,КОФЕМОЛКИ И КОФЕВАРКИ,CCCCCC
7,04.003.0016.0409,04.003.0016,КУХОННЫЕ ВЕСЫ,CCCCCC
7,04.003.0016.0410,04.003.0016,КУХОННЫЕ КОМБАЙНЫ,CCCCCC
7,04.003.0016.0460,04.003.0016,МИКСЕРЫ,CCCCCC
7,04.003.0016.0487,04.003.0016,МУЛЬТИВАРКИ,CCCCCC
7,04.003.0016.0507,04.003.0016,МЯСОРУБКИ,CCCCCC
7,04.003.0016.0563,04.003.0016,ПАРОВАРКИ,CCCCCC
7,04.003.0016.0732,04.003.0016,СВЧ ПЕЧИ,CCCCCC
7,04.003.0016.0773,04.003.0016,СОКОВЫЖИМАЛКИ,CCCCCC
7,04.003.0016.0860,04.003.0016,ТЕРМОПОТЫ,CCCCCC
7,04.003.0016.0880,04.003.0016,ТОСТЕРЫ,CCCCCC
7,04.003.0016.0900,04.003.0016,ФРИТЮРНИЦЫ,CCCCCC
7,04.003.0016.0909,04.003.0016,ХЛЕБОПЕЧКИ,CCCCCC
7,04.003.0016.0931,04.003.0016,ЧАЙНИКИ,CCCCCC
7,04.003.0068.0008,04.003.0068,АККУМУЛЯТОРЫ,CCCCCC
7,04.003.0068.0012,04.003.0068,АКСЕССУАРЫ И РАСХОДНИКИ,CCCCCC
7,04.003.0068.0204,04.003.0068,ДРУГИЕ ЭЛЕМЕНТЫ ПИТАНИЯ,CCCCCC
7,04.003.0068.0329,04.003.0068,КОМПЛЕКТУЮЩИЕ,CCCCCC
7,04.003.0068.0576,04.003.0068,ПЕРЕФИРИЙНЫЕ УСТРОЙСТВА,CCCCCC
7,04.003.0068.0893,04.003.0068,УСТРОЙСТВА ДЛЯ ЗАРЯДКИ АККУМУЛЯТОРОВ,CCCCCC
7,04.003.0068.0894,04.003.0068,УСТРОЙСТВА ДЛЯ ХРАНЕНИЯ ИНФОРМАЦИИ,CCCCCC
7,04.003.0103.0001,04.003.0103,CD ДИСКИ,CCCCCC
7,04.003.0103.0002,04.003.0103,DVD ДИСКИ,CCCCCC
7,04.005.0007.0241,04.005.0007,ЗОНТЫ,CCCCCC
7,04.005.0007.0558,04.005.0007,ОЧКИ,CCCCCC
7,04.005.0007.0579,04.005.0007,ПЕРЧАТКИ/ВАРЕЖКИ,CCCCCC
7,04.005.0007.0677,04.005.0007,РЕМНИ,CCCCCC
7,04.005.0007.0942,04.005.0007,"ШАРФЫ, ПАЛАНТИНЫ, ПЛАТКИ",CCCCCC
7,04.005.0029.0009,04.005.0029,АКСЕССУАРЫ ДЛЯ ВОЛОС,CCCCCC
7,04.005.0029.0043,04.005.0029,БИГУДИ,CCCCCC
7,04.005.0029.0044,04.005.0029,БИЖУТЕРИЯ,CCCCCC
7,04.005.0029.0230,04.005.0029,ЗАКОЛКИ,CCCCCC
7,04.005.0029.0368,04.005.0029,КОСМЕТИЧКИ,CCCCCC
7,04.005.0029.0642,04.005.0029,ПРИНАДЛЕЖНОСТИ ДЛЯ МАНИКЮРА,CCCCCC
7,04.005.0029.0643,04.005.0029,ПРИНАДЛЕЖНОСТИ ДЛЯ ПЕДИКЮРА,CCCCCC
7,04.005.0029.0644,04.005.0029,ПРИНАДЛЕЖНОСТИ ДЛЯ УХОДА ЗА ЛИЦОМ,CCCCCC
7,04.005.0029.0676,04.005.0029,РАСЧЕСКИ,CCCCCC
7,04.005.0063.0160,04.005.0063,ДЕТСКИЕ СУМКИ,CCCCCC
7,04.005.0063.0224,04.005.0063,ЖЕНСКИЕ СУМКИ,CCCCCC
7,04.005.0063.0483,04.005.0063,МУЖСКИЕ СУМКИ,CCCCCC
7,04.005.0063.0628,04.005.0063,"ПОРТМОНЕ, КОШЕЛЬКИ",CCCCCC
7,04.005.0063.0733,04.005.0063,СЕМЕЙНЫЕ СУМКИ,CCCCCC
7,04.012.0048.0190,04.012.0048,ДРУГИЕ БОЛЬШИЕ ИГРУШКИ,CCCCCC
7,04.012.0048.0859,04.012.0048,"ТЕНТЫ, ДОМА, ЯЩИКИ ДЛЯ ХРАНЕНИЯ",CCCCCC
7,04.012.0049.0011,04.012.0049,АКСЕССУАРЫ ДЛЯ КУКОЛ,CCCCCC
7,04.012.0049.0171,04.012.0049,"ДОМИКИ,  МЕБЕЛЬ ИГРУШЕЧНЫЕ",CCCCCC
7,04.012.0049.0192,04.012.0049,ДРУГИЕ ИГРУШКИ ДЛЯ ДЕВОЧЕК,CCCCCC
7,04.012.0049.0393,04.012.0049,КУКЛЫ,CCCCCC
7,04.012.0049.0511,04.012.0049,НАБОРЫ ДЛЯ ДЕВОЧЕК,CCCCCC
7,04.012.0049.0891,04.012.0049,УКРАШЕНИЯ ДЛЯ ДЕВОЧЕК,CCCCCC
7,04.012.0049.0895,04.012.0049,УТВАРЬ ИГРУШЕЧНАЯ ДОМАШНЯЯ,CCCCCC
7,04.012.0050.0193,04.012.0050,ДРУГИЕ ИГРУШКИ ДЛЯ МАЛЬЧИКОВ,CCCCCC
7,04.012.0050.0244,04.012.0050,ИГРУШЕЧНЫЕ ИНСТРУМЕНТЫ (МОЛОТКИ),CCCCCC
7,04.012.0050.0252,04.012.0050,ИГРУШКИ ОРУЖИЕ,CCCCCC
7,04.012.0050.0253,04.012.0050,ИГРУШКИ ТРАНСФОРМЕРЫ,CCCCCC
7,04.012.0050.0254,04.012.0050,ИГРУШКИ-ФИГУРКИ,CCCCCC
7,04.012.0050.0458,04.012.0050,"МЕХАНИЧЕСКИЕ ИГРУШКИ, МАШИНКИ",CCCCCC
7,04.012.0050.0512,04.012.0050,НАБОРЫ ДЛЯ МАЛЬЧИКОВ,CCCCCC
7,04.012.0050.0864,04.012.0050,ТЕХНИКА НА БАТАРЕЙКАХ,CCCCCC
7,04.012.0051.0113,04.012.0051,ВОЗДУШНЫЕ ЗМЕИ,CCCCCC
7,04.012.0051.0195,04.012.0051,ДРУГИЕ ЛЕТНИЕ ИГРУШКИ,CCCCCC
7,04.012.0051.0246,04.012.0051,ИГРУШКИ ДЛЯ ПЕСКА,CCCCCC
7,04.012.0051.0247,04.012.0051,ИГРУШКИ МЕЛКИЕ ПЛАСТИКОВЫЕ,CCCCCC
7,04.012.0051.0508,04.012.0051,МЯЧИ ДЕТСКИЕ,CCCCCC
7,04.012.0052.0245,04.012.0052,ИГРУШЕЧНЫЕ МУЗЫКАЛЬНЫЕ ИНСТРУМЕНТЫ,CCCCCC
7,04.012.0053.0248,04.012.0053,ИГРУШКИ МЯГКИЕ БОЛЬШИЕ,CCCCCC
7,04.012.0053.0249,04.012.0053,ИГРУШКИ МЯГКИЕ МАЛЕНЬКИЕ,CCCCCC
7,04.012.0053.0250,04.012.0053,ИГРУШКИ МЯГКИЕ МУЗЫКАЛЬНЫЕ,CCCCCC
7,04.012.0053.0251,04.012.0053,ИГРУШКИ МЯГКИЕ СРЕДНИЕ,CCCCCC
7,04.012.0097.0284,04.012.0097,КАЛЕЙДОСКОПЫ,CCCCCC
7,04.012.0097.0461,04.012.0097,МОЗАИКИ,CCCCCC
7,04.012.0097.0559,04.012.0097,ПАЗЛЫ,CCCCCC
7,04.012.0148.0173,04.012.0148,"ДОСКИ,АЛФАВИТЫ",CCCCCC
7,04.012.0148.0200,04.012.0148,ДРУГИЕ РАЗВИВАЮЩИЕ ИГРУШКИ,CCCCCC
7,04.012.0148.0255,04.012.0148,"ИГРЫ ОБУЧАЮЩИЕ, РАЗВИВАЮЩИЕ, ЛОГИЧЕСКИЕ",CCCCCC
7,04.012.0148.0344,04.012.0148,КОНСТРУКТОРЫ [0Х030H],CCCCCC
7,04.012.0148.0719,04.012.0148,СБОРНЫЕ МОДЕЛИ,CCCCCC
7,04.012.0148.0865,04.012.0148,ТОВАРЫ ДЛЯ ТВОРЧЕСТВА,CCCCCC
